Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed
Boon Lay (East),2013,5,7,5,,,,27.6,33.3,25.3,5.8,34.9
Boon Lay (East),2013,5,8,0,,,,28.6,33.2,26.1,5.6,28.8
Boon Lay (East),2013,5,9,0.2,,,,28.8,32.4,25.6,6.2,29.5
Boon Lay (East),2013,5,10,2.6,,,,29.2,32.9,26.9,4.8,26.6
Boon Lay (East),2013,5,11,0,,,,28.7,30.8,27,6.7,27.4
Boon Lay (East),2013,5,12,0,,,,30.3,34.6,28,7.2,28.8
Boon Lay (East),2013,5,13,0,,,,31,33.6,28.8,5.9,23.4
Boon Lay (East),2013,5,14,2.2,,,,30,32.9,27.6,4.7,26.3
Boon Lay (East),2013,5,15,28,,,,30.1,33.3,24.5,5.7,26.3
Boon Lay (East),2013,5,16,20.8,,,,27.8,32.5,23.2,8.5,45.7
Boon Lay (East),2013,5,17,0,,,,30.6,35.1,26.8,5.2,23
Boon Lay (East),2013,5,18,0,,,,28.6,32.1,27.2,6.4,29.9
Boon Lay (East),2013,5,19,0,,,,30,33,26.7,6.2,25.2
Boon Lay (East),2013,5,20,10,,,,29.7,32,24.9,5.6,27.4
Boon Lay (East),2013,5,21,0,,,,29.3,34.1,26.9,5.4,23.4
Boon Lay (East),2013,5,22,0,,,,28.7,32.1,26.3,6.4,30.2
Boon Lay (East),2013,5,23,0,,,,29.5,32.6,26.8,5.9,26.3
Boon Lay (East),2013,5,24,28.4,,,,27.6,29.9,23.7,5,40
Boon Lay (East),2013,5,25,0,,,,29.3,34.3,26.6,7.2,32
Boon Lay (East),2013,5,26,0.4,,,,28.3,32.1,26.1,5,24.1
Boon Lay (East),2013,5,27,0,,,,29.4,34.6,25.7,6.4,25.6
Boon Lay (East),2013,5,28,0,,,,29.4,33.4,26.4,7.3,34.2
Boon Lay (East),2013,5,29,0.2,,,,28,29.5,26.7,5,21.6
Boon Lay (East),2013,5,30,0.2,,,,27.8,33.2,25.3,7.5,43.9
Boon Lay (East),2013,5,31,0,,,,29,34.6,25.3,6.9,29.5
Boon Lay (East),2013,6,1,0,,,,29.5,34.4,26.9,5.8,31.3
Boon Lay (East),2013,6,2,0.4,,,,30.2,34.6,25.8,6.9,29.5
Boon Lay (East),2013,6,3,0,,,,29.9,34,27.3,6.3,25.9
Boon Lay (East),2013,6,4,0.4,,,,28.8,31.7,26.6,7.4,37.1
Boon Lay (East),2013,6,5,30,,,,27.9,34.6,23.7,6.9,26.6
Boon Lay (East),2013,6,6,0,,,,29.1,35.4,25.8,6.6,21.6
Boon Lay (East),2013,6,7,5,,,,29.1,34.9,25.6,6,34.6
Boon Lay (East),2013,6,8,0,,,,28.9,33.4,25.4,6.2,28.8
Boon Lay (East),2013,6,9,0.2,,,,28.2,30.2,24.7,8.4,35.6
Boon Lay (East),2013,6,10,2.8,,,,29.1,32.7,25.1,9.7,37.1
Boon Lay (East),2013,6,11,0,,,,29.8,32.8,25.8,11.1,48.6
Boon Lay (East),2013,6,12,0,,,,30.5,32.5,28.9,14,48.6
Boon Lay (East),2013,6,13,0,,,,30.6,34.4,28.4,8,37.1
Boon Lay (East),2013,6,14,0,,,,30.9,33.8,29.1,8.3,39.2
Boon Lay (East),2013,6,15,0,,,,30.9,34.7,28.9,8.4,34.6
Boon Lay (East),2013,6,16,5.4,,,,30.8,34.3,26.7,8.7,34.9
Boon Lay (East),2013,6,17,0,,,,30,32.9,27.3,8.5,31.3
Boon Lay (East),2013,6,18,0,,,,30.8,34.6,28.1,8.9,36.4
Boon Lay (East),2013,6,19,0,,,,31.1,34.4,29,10.7,42.5
Boon Lay (East),2013,6,20,0,,,,30.6,34.1,28.2,9.6,38.9
Boon Lay (East),2013,6,21,0,,,,30.5,34.2,27.8,9,32.8
Boon Lay (East),2013,6,22,0,,,,30.9,34.1,28.5,8.2,31.3
Boon Lay (East),2013,6,23,0,,,,30.8,33.5,28.9,6.3,29.5
Boon Lay (East),2013,6,24,0,,,,31.2,35.1,28.8,5.6,26.3
Boon Lay (East),2013,6,25,38.6,,,,29.2,33.9,20.4,6.5,72.7
Boon Lay (East),2013,6,26,25,,,,27.8,31,22.8,4.8,38.2
Boon Lay (East),2013,6,27,0.2,,,,29.5,33.2,26.5,7.4,29.9
Boon Lay (East),2013,6,28,2,,,,29.3,32.9,26.8,5.2,26.6
Boon Lay (East),2013,6,29,0,,,,29.7,33,27,6,26.3
Boon Lay (East),2013,6,30,10.6,,,,27.5,29.9,23.9,5.6,43.9
Boon Lay (East),2013,7,1,0,,,,28.8,32.5,26.4,7.5,37.1
Boon Lay (East),2013,7,2,0,,,,28.2,31,26.9,8.7,34.9
Boon Lay (East),2013,7,3,0,,,,28.9,32.5,25.7,8.4,25.6
Boon Lay (East),2013,7,4,35.6,,,,27.4,30.6,23.4,6.6,51.8
Boon Lay (East),2013,7,5,0,,,,27.6,30.8,24.3,6.5,27.7
Boon Lay (East),2013,7,6,0,,,,29.2,31.5,27.5,8.9,33.5
Boon Lay (East),2013,7,7,0,,,,29.5,32.2,27.4,7.6,33.1
Boon Lay (East),2013,7,8,0.8,,,,29.8,33.4,27.7,5.3,31
Boon Lay (East),2013,7,9,38.2,,,,26.8,28.8,23.2,10.3,45.4
Boon Lay (East),2013,7,10,0,,,,28.6,31.3,26.1,9.2,28.1
Boon Lay (East),2013,7,11,44.2,,,,27.8,30.7,23.7,4.3,39.2
Boon Lay (East),2013,7,12,0.4,,,,28.3,32.2,26.5,7.2,41.4
Boon Lay (East),2013,7,13,0,,,,28.2,30.9,25.8,7.7,31.3
Boon Lay (East),2013,7,14,5.8,,,,27.6,29.9,24.2,7,38.5
Boon Lay (East),2013,7,15,0.6,,,,27.8,32.4,24.8,8.9,35.3
Boon Lay (East),2013,7,16,0,,,,28.8,32.9,25.9,4.8,22
Boon Lay (East),2013,7,17,25.4,,,,27.4,31.2,24.1,5.1,29.9
Boon Lay (East),2013,7,18,0.6,,,,27.2,28,26.8,10.1,32
Boon Lay (East),2013,7,19,0,,,,28.7,31.2,26.8,7.9,25.2
Boon Lay (East),2013,7,20,0,,,,29.3,33,26.7,6.3,32.4
Boon Lay (East),2013,7,21,0,,,,29.6,33.5,27.3,6.7,34.2
Boon Lay (East),2013,7,22,0,,,,29.5,32.6,27.4,8.9,38.2
Boon Lay (East),2013,7,23,0,,,,29.6,32.2,27.7,8.6,32.8
Boon Lay (East),2013,7,24,0,,,,30,33,28,7,28.1
Boon Lay (East),2013,7,25,0.4,,,,28.8,31,26.8,8.7,29.5
Boon Lay (East),2013,7,26,0.6,,,,28.3,31.2,26.4,6.4,27.4
Boon Lay (East),2013,7,27,1.4,,,,26.3,27.6,24.4,6.3,50
Boon Lay (East),2013,7,28,0,,,,28.6,32,25.3,6,25.9
Boon Lay (East),2013,7,29,13,,,,27.9,29.6,24.6,6.2,36.4
Boon Lay (East),2013,7,30,0,,,,28.7,31.4,26.6,6.1,28.8
Boon Lay (East),2013,7,31,0,,,,28.7,31.6,26.4,9.1,37.1
Boon Lay (East),2013,8,1,3.6,,,,27.6,30,22.9,9.8,54.7
Boon Lay (East),2013,8,2,0.6,,,,27.9,30.1,25.5,10.3,40
Boon Lay (East),2013,8,3,0,,,,29.4,32.2,27.6,8.3,25.6
Boon Lay (East),2013,8,4,0.8,,,,28.7,31,26.2,6.8,29.2
Boon Lay (East),2013,8,5,45.2,,,,27,29,23.1,9.5,42.5
Boon Lay (East),2013,8,6,0,,,,28.7,31.2,25.9,7.3,29.9
Boon Lay (East),2013,8,7,3,,,,28.5,31.1,26.3,7.9,33.8
Boon Lay (East),2013,8,8,18.8,,,,27.3,29.1,22.9,10.4,41.8
Boon Lay (East),2013,8,9,0,,,,28.5,31.9,26.3,5.5,25.9
Boon Lay (East),2013,8,10,0.4,,,,27.6,31.6,23.5,8.9,70.2
Boon Lay (East),2013,8,11,19.2,,,,27.1,31.2,22.4,5.1,50
Boon Lay (East),2013,8,12,8.6,,,,27.7,31.8,22.6,7.3,49
Boon Lay (East),2013,8,13,1.2,,,,27.1,28.8,23.8,6.5,35.6
Boon Lay (East),2013,8,14,17.4,,,,27.8,29.9,24.4,5.1,31
Boon Lay (East),2013,8,15,0,,,,28.7,31.3,27.2,8.4,29.5
Boon Lay (East),2013,8,16,0,,,,28.5,31.1,26.4,8.1,30.2
Boon Lay (East),2013,8,17,3.2,,,,28.3,31.2,26.5,5.3,25.9
Boon Lay (East),2013,8,18,0,,,,28.5,32,26.6,5.2,27.4
Boon Lay (East),2013,8,19,0,,,,28.6,32.3,25.6,7.1,29.5
Boon Lay (East),2013,8,20,0,,,,28,31,25.8,5.6,32
Boon Lay (East),2013,8,21,0,,,,28.8,31.5,27.1,7.6,32
Boon Lay (East),2013,8,22,30,,,,28.8,31.9,23.1,7.3,40
Boon Lay (East),2013,8,23,0,,,,29,31.3,26.1,8.5,29.9
Boon Lay (East),2013,8,24,0,,,,29.4,32.4,27.5,8.2,30.6
Boon Lay (East),2013,8,25,0,,,,29.2,32,27.6,9.4,34.2
Boon Lay (East),2013,8,26,9.6,,,,28.3,30.6,24.4,7.9,35.6
Boon Lay (East),2013,8,27,0,,,,29.1,32.4,26.9,7.4,26.3
Boon Lay (East),2013,8,28,23.2,,,,28.2,32.2,25,6.5,42.1
Boon Lay (East),2013,8,29,0,,,,27.7,30.7,25.5,6.2,40.3
Boon Lay (East),2013,8,30,0,,,,27.9,30.9,24.8,5.9,32.8
Boon Lay (East),2013,8,31,2.6,,,,28.7,32.1,25.9,6,27
Boon Lay (East),2013,9,1,0,,,,27.9,30.7,26,5.6,30.6
Boon Lay (East),2013,9,2,21.2,,,,27.5,32.2,24.2,6.2,33.1
Boon Lay (East),2013,9,3,20.4,,,,27,30.9,23.9,4.8,32.4
Boon Lay (East),2013,9,4,27.6,,,,26.5,30,24.1,5.3,20.9
Boon Lay (East),2013,9,5,27.8,,,,26.6,28.1,24.4,6.5,28.8
Boon Lay (East),2013,9,6,11.2,,,,26.4,29.2,23,8.1,50.4
Boon Lay (East),2013,9,7,15.4,,,,26,28.8,22.7,8.9,46.4
Boon Lay (East),2013,9,8,14.8,,,,26.7,31.4,22.8,7.4,30.6
Boon Lay (East),2013,9,9,1,,,,26.7,29.8,25.2,8.4,35.3
Boon Lay (East),2013,9,10,34.6,,,,26.1,27.9,23.2,9.4,36.7
Boon Lay (East),2013,9,11,8.2,,,,27.8,31.1,23.4,7.4,25.2
Boon Lay (East),2013,9,12,3.8,,,,28.9,32.7,24.7,7.2,30.2
Boon Lay (East),2013,9,13,0,,,,28.6,31,27.5,5.8,36
Boon Lay (East),2013,9,14,0,,,,28.9,30.6,27.8,7.1,31.3
Boon Lay (East),2013,9,15,36.2,,,,26,29,23.3,7,38.9
Boon Lay (East),2013,9,16,0,,,,28.1,31.4,24.8,5.1,21.6
Boon Lay (East),2013,9,17,1.8,,,,28,30.5,26.5,5.5,24.8
Boon Lay (East),2013,9,18,0,,,,29,31.5,27.1,6.7,22.7
Boon Lay (East),2013,9,19,0,,,,29.2,32.2,27.2,7.3,29.9
Boon Lay (East),2013,9,20,0,,,,29.2,32.2,27.4,9,26.6
Boon Lay (East),2013,9,21,0,,,,29.3,31.1,28.1,9.4,34.9
Boon Lay (East),2013,9,22,0,,,,29.4,32.5,27.6,9.5,33.5
Boon Lay (East),2013,9,23,0,,,,29.5,32.3,27.2,8.2,26.6
Boon Lay (East),2013,9,24,0,,,,29.7,32.1,27.6,8.3,30.2
Boon Lay (East),2013,9,25,34.4,,,,28.1,30.5,21.9,5.2,60.1
Boon Lay (East),2013,9,26,27.8,,,,26.8,29.6,23,5.2,49.7
Boon Lay (East),2013,9,27,0.2,,,,28.5,31.3,26.4,6.4,25.2
Boon Lay (East),2013,9,28,0,,,,28.9,31.7,27,5.4,26.6
Boon Lay (East),2013,9,29,7.8,,,,27.9,31.8,22.9,6.9,44.6
Boon Lay (East),2013,9,30,2.6,,,,28.1,30.1,25.1,8.5,30.6
Boon Lay (East),2013,10,1,0,,,,29.4,32.7,27.3,7,33.1
Boon Lay (East),2013,10,2,8.8,,,,26.9,29.3,22.9,7.7,58.3
Boon Lay (East),2013,10,3,0,,,,28.1,32.6,25.6,5.7,28.8
Boon Lay (East),2013,10,4,0,,,,28.4,31.9,25.6,7.6,27
Boon Lay (East),2013,10,5,3.2,,,,28.4,32.1,23.4,8.2,41
Boon Lay (East),2013,10,6,4.8,,,,28.4,32.4,23,9.2,70.2
Boon Lay (East),2013,10,7,24.6,,,,28.4,32.5,22.9,8.5,47.5
Boon Lay (East),2013,10,8,3.8,,,,29.4,32.9,24.2,8,43.6
Boon Lay (East),2013,10,9,34.4,,,,28.7,33.6,22.4,7.9,52.9
Boon Lay (East),2013,10,10,12.2,,,,28.4,33.4,24.3,5.6,23.8
Boon Lay (East),2013,10,11,14,,,,27.3,29.7,23.7,5.8,29.9
Boon Lay (East),2013,10,12,0,,,,28,30.6,26.9,6.9,28.8
Boon Lay (East),2013,10,13,0,,,,28.4,31.4,26.3,9.6,31
Boon Lay (East),2013,10,14,5.8,,,,27.9,31.2,25.6,9.2,40
Boon Lay (East),2013,10,15,9.4,,,,28,30.6,24.1,7.7,33.8
Boon Lay (East),2013,10,16,0,,,,29.3,32.6,26.3,6.9,29.9
Boon Lay (East),2013,10,17,0,,,,29.9,33.5,27.2,7.1,29.9
Boon Lay (East),2013,10,18,13.6,,,,28.9,32.8,23.6,6.6,35.6
Boon Lay (East),2013,10,19,42.6,,,,27,31.4,22.4,4.8,40.7
Boon Lay (East),2013,10,20,0.2,,,,27.3,32,24.9,8,30.6
Boon Lay (East),2013,10,21,0.6,,,,27.3,29.8,25,7.6,29.5
Boon Lay (East),2013,10,22,9,,,,27.4,31.3,23.9,7.7,25.2
Boon Lay (East),2013,10,23,0,,,,28.3,32,24.3,7.8,26.3
Boon Lay (East),2013,10,24,0,,,,28.1,32,25.7,6.4,24.8
Boon Lay (East),2013,10,25,0,,,,29.1,33.3,26.4,5.1,23.4
Boon Lay (East),2013,10,26,10,,,,27.6,32.8,24.4,6.3,41.8
Boon Lay (East),2013,10,27,1.8,,,,26.9,31.9,24.8,5.3,29.9
Boon Lay (East),2013,10,28,5.8,,,,26.8,32.4,24.6,5.8,25.2
Boon Lay (East),2013,10,29,8,,,,27.6,32.2,25.2,5.4,29.9
Boon Lay (East),2013,10,30,0,,,,27.4,32.1,25.2,4.5,28.1
Boon Lay (East),2013,10,31,25.8,,,,27.3,33.1,24.1,4.7,35.3
Boon Lay (East),2013,11,1,0.2,,,,27.5,32,25.5,5.2,38.9
Boon Lay (East),2013,11,2,2,,,,27.5,30.5,25.6,4.9,22.7
Boon Lay (East),2013,11,3,0,,,,27.8,31.9,25.5,5.4,30.2
Boon Lay (East),2013,11,4,42,,,,27.2,33,23.4,6.9,36.7
Boon Lay (East),2013,11,5,26.8,,,,27.9,33.4,24.1,7.2,40.3
Boon Lay (East),2013,11,6,14.6,,,,27.1,30.9,23.3,7.8,41
Boon Lay (East),2013,11,7,0,,,,28.6,31.9,25.3,8,29.9
Boon Lay (East),2013,11,8,0,,,,28.9,32.9,26.6,6.8,34.9
Boon Lay (East),2013,11,9,2,,,,27.6,29.9,25.9,4.2,22
Boon Lay (East),2013,11,10,23.6,,,,27.4,31.3,23.2,5.2,41.8
Boon Lay (East),2013,11,11,6.6,,,,27.5,30.6,24,6.2,41
Boon Lay (East),2013,11,12,23.6,,,,26.4,29,22.9,4.5,25.9
Boon Lay (East),2013,11,13,7.2,,,,,,,6.1,53.3
Boon Lay (East),2013,11,14,,,,,,,,,
Boon Lay (East),2013,11,15,6.4,,,,26.9,30.8,25.6,5.6,32
Boon Lay (East),2013,11,16,8,,,,27.4,33,25.2,4.1,26.3
Boon Lay (East),2013,11,17,2.2,,,,26.3,28.1,24.6,7,29.5
Boon Lay (East),2013,11,18,6,,,,27,31.4,24.9,5.3,42.5
Boon Lay (East),2013,11,19,2.8,,,,27.5,32.7,25,5.7,37.8
Boon Lay (East),2013,11,20,9.2,,,,27.7,31,23.4,10,41.8
Boon Lay (East),2013,11,21,7.8,,,,28.5,32.6,25.2,10.1,41.8
Boon Lay (East),2013,11,22,1.2,,,,28,31.6,24.3,5.8,18.4
Boon Lay (East),2013,11,23,16,,,,27.4,31.8,23.4,5.5,41.8
Boon Lay (East),2013,11,24,0,,,,28.1,32.5,25.7,4.6,19.8
Boon Lay (East),2013,11,25,1.6,,,,27.7,33.1,25,5.3,31.7
Boon Lay (East),2013,11,26,8.4,,,,27.6,32,25.5,6,28.4
Boon Lay (East),2013,11,27,0,,,,28.8,34.9,25.9,5.6,31.3
Boon Lay (East),2013,11,28,1.8,,,,28,31.9,25.4,6.9,25.6
Boon Lay (East),2013,11,29,6.8,,,,27.9,33.1,25.6,5.7,34.6
Boon Lay (East),2013,11,30,86.6,,,,26.7,32.9,23.7,6.2,31.7
Boon Lay (East),2013,12,1,0.6,,,,26.3,29.2,24.7,7.2,28.1
Boon Lay (East),2013,12,2,12.6,,,,24.8,26,24.2,8.5,32.4
Boon Lay (East),2013,12,3,6.4,,,,25.9,30.5,23.6,7.5,25.2
Boon Lay (East),2013,12,4,28.6,,,,25.9,29.1,23.7,9.2,39.2
Boon Lay (East),2013,12,5,0,,,,27.5,31.5,24.9,5.5,23.4
Boon Lay (East),2013,12,6,19.6,,,,25.9,29.9,24.2,5.3,40.3
Boon Lay (East),2013,12,7,0,,,,27.1,31.8,23.6,5.3,22.7
Boon Lay (East),2013,12,8,14.4,,,,25.5,29.7,24.1,9.2,27.4
Boon Lay (East),2013,12,9,0.2,,,,27.2,32.1,24.4,5.4,20.5
Boon Lay (East),2013,12,10,0,,,,27.9,31.4,25.6,4.7,25.6
Boon Lay (East),2013,12,11,0,,,,28.1,32.6,25.3,6.1,25.2
Boon Lay (East),2013,12,12,2.4,,,,27.9,33.6,25.6,5.5,29.5
Boon Lay (East),2013,12,13,25.2,,,,27.8,33.7,24.7,5.8,33.1
Boon Lay (East),2013,12,14,0,,,,28,32.3,25.8,7.4,27.7
Boon Lay (East),2013,12,15,4.6,,,,27.5,32.5,25.2,6,22.7
Boon Lay (East),2013,12,16,0,,,,29.1,33.6,25.4,7.3,34.6
Boon Lay (East),2013,12,17,0,,,,29,32.8,26.8,6.3,29.9
Boon Lay (East),2013,12,18,34.4,,,,27.3,33.4,22.1,8.8,58.7
Boon Lay (East),2013,12,19,1.2,,,,26.6,30.3,23.5,7,30.6
Boon Lay (East),2013,12,20,23.4,,,,25.8,28.3,23.6,6.9,31
Boon Lay (East),2013,12,21,0.2,,,,26.8,30.8,23.9,8.3,31.7
Boon Lay (East),2013,12,22,0,,,,27.3,31.1,24.7,8.8,35.3
Boon Lay (East),2013,12,23,0.8,,,,26.4,28.7,25.1,8.2,33.8
Boon Lay (East),2013,12,24,0,,,,27.4,30.3,25.4,9.7,36.4
Boon Lay (East),2013,12,25,0,,,,27.5,30.5,25.6,8,30.2
Boon Lay (East),2013,12,26,10,,,,26.9,31.4,24.5,7.1,28.4
Boon Lay (East),2013,12,27,1.2,,,,27.4,31.4,25.5,7.2,28.8
Boon Lay (East),2013,12,28,1.4,,,,26.7,30.8,25.3,7.9,33.1
Boon Lay (East),2013,12,29,0,,,,26.5,29.1,24.8,7.1,32.8
Boon Lay (East),2013,12,30,5.6,,,,26.7,30.7,25.1,6,29.9
Boon Lay (East),2013,12,31,0,,,,26.4,28.7,25.1,7.6,36.4
Boon Lay (East),2014,1,1,0,0,0,0,26.9,29.4,24.7,7,27.4
Boon Lay (East),2014,1,2,0,0,0,0,27.7,31.4,24.8,7.8,30.6
Boon Lay (East),2014,1,3,0,0,0,0,27.6,32.1,25.5,6.8,31
Boon Lay (East),2014,1,4,4.4,3.4,4,4.4,26.7,31.6,24.9,7.2,30.2
Boon Lay (East),2014,1,5,2,0.6,1,1.4,25.3,26.8,23.9,7.9,30.6
Boon Lay (East),2014,1,6,51.2,18.8,25.8,29.2,25.6,28,23.4,4.9,27
Boon Lay (East),2014,1,7,16.2,14,16.2,16.2,27,31.4,24.6,6.1,24.8
Boon Lay (East),2014,1,8,0,0,0,0,27.8,32.3,24.7,7.9,28.4
Boon Lay (East),2014,1,9,0,0,0,0,26.6,28.8,25,6.6,33.1
Boon Lay (East),2014,1,10,0,0,0,0,27.7,32,24.6,6.6,28.8
Boon Lay (East),2014,1,11,7,4.4,4.6,6.6,27,32,24.1,10.4,41.8
Boon Lay (East),2014,1,12,6.4,5.4,6.4,6.4,26.6,29.3,25.1,7.4,31.7
Boon Lay (East),2014,1,13,0,0,0,0,27.3,30.5,25.2,9.4,33.8
Boon Lay (East),2014,1,14,0,0,0,0,27.2,30.3,24.5,8.8,36
Boon Lay (East),2014,1,15,0,0,0,0,26.5,30.1,24.9,8.6,34.2
Boon Lay (East),2014,1,16,0,0,0,0,26.7,30.6,24.6,9.4,42.5
Boon Lay (East),2014,1,17,0,0,0,0,26.8,29.9,24.5,9.8,38.2
Boon Lay (East),2014,1,18,0,0,0,0,26.6,29.7,24.6,9.5,42.5
Boon Lay (East),2014,1,19,0,0,0,0,26.3,29.6,24,8.6,33.8
Boon Lay (East),2014,1,20,0,0,0,0,26.6,30.8,24.5,9.8,35.3
Boon Lay (East),2014,1,21,0,0,0,0,26.7,30.7,24.4,9.7,38.9
Boon Lay (East),2014,1,22,0,0,0,0,26.3,29.7,24.3,9.2,33.8
Boon Lay (East),2014,1,23,0,0,0,0,26.4,30.9,23.8,8.3,41.8
Boon Lay (East),2014,1,24,0,0,0,0,26.3,29.5,24.2,9.1,37.1
Boon Lay (East),2014,1,25,0,0,0,0,26.2,30,24,9.2,33.8
Boon Lay (East),2014,1,26,0,0,0,0,26,30.1,23.6,8.9,29.5
Boon Lay (East),2014,1,27,0,0,0,0,26.1,30.4,23.6,10.2,37.8
Boon Lay (East),2014,1,28,0,0,0,0,27,31.1,24.7,10.5,34.9
Boon Lay (East),2014,1,29,0,0,0,0,26.9,31.3,24.4,10.7,39.2
Boon Lay (East),2014,1,30,0,0,0,0,26.6,30.8,23.7,9.7,37.1
Boon Lay (East),2014,1,31,0,0,0,0,26.7,31.2,23.9,10.2,35.6
Boon Lay (East),2014,2,1,0,0,0,0,26.7,33.3,23.3,8.8,33.8
Boon Lay (East),2014,2,2,0,0,0,0,26.6,31.9,23.7,7.1,29.9
Boon Lay (East),2014,2,3,0,0,0,0,27,32,24,7.9,30.6
Boon Lay (East),2014,2,4,0,0,0,0,27.1,32.1,24.2,8.8,27.4
Boon Lay (East),2014,2,5,0,0,0,0,27,33.2,24,9.4,28.4
Boon Lay (East),2014,2,6,0,0,0,0,27.4,34,24.2,8.2,26.6
Boon Lay (East),2014,2,7,0,0,0,0,27.2,32.4,24.5,8.6,28.8
Boon Lay (East),2014,2,8,0,0,0,0,27.5,32.9,24.9,7.8,27.4
Boon Lay (East),2014,2,9,0.4,0.4,0.4,0.4,27.8,32.7,25.2,7.8,30.2
Boon Lay (East),2014,2,10,0,0,0,0,28.3,33.5,25.3,7.8,25.9
Boon Lay (East),2014,2,11,0,0,0,0,28.1,33.5,25.8,7.9,28.8
Boon Lay (East),2014,2,12,0,0,0,0,28.2,33.8,21.5,9.1,29.5
Boon Lay (East),2014,2,13,0,0,0,0,28.5,34.3,25.9,8.9,40.3
Boon Lay (East),2014,2,14,18.4,18.2,18.4,18.4,27.5,32.7,24.4,9,36.4
Boon Lay (East),2014,2,15,0,0,0,0,27.9,31.7,25.4,10.8,35.6
Boon Lay (East),2014,2,16,4,2.8,3.8,4,27.2,32.4,23.4,9,32.4
Boon Lay (East),2014,2,17,0.2,0.2,0.2,0.2,27.9,32.2,25.4,10.7,31.7
Boon Lay (East),2014,2,18,0,0,0,0,28.3,33.5,25.5,8.6,28.1
Boon Lay (East),2014,2,19,0,0,0,0,28.2,33.2,25.5,8.8,30.2
Boon Lay (East),2014,2,20,0,0,0,0,28.1,32.1,25.3,11.4,35.3
Boon Lay (East),2014,2,21,0,0,0,0,27.9,30.9,25.8,11.4,38.2
Boon Lay (East),2014,2,22,0,0,0,0,28.4,33.4,25.3,11.2,39.2
Boon Lay (East),2014,2,23,0,0,0,0,27.7,32.2,24.7,9.4,40.3
Boon Lay (East),2014,2,24,0,0,0,0,27.8,32.9,25,10.1,36.4
Boon Lay (East),2014,2,25,0,0,0,0,27.6,32.8,24.6,8.8,30.6
Boon Lay (East),2014,2,26,0,0,0,0,27.9,32.5,24.9,9.9,40
Boon Lay (East),2014,2,27,0,0,0,0,28.4,33.6,25.1,9.8,34.2
Boon Lay (East),2014,2,28,0,0,0,0,28,33.3,25.4,10.6,37.8
Boon Lay (East),2014,3,1,0,0,0,0,27.9,33.6,25.6,9.3,36.7
Boon Lay (East),2014,3,2,0,0,0,0,28.2,33.7,25.1,8.6,28.1
Boon Lay (East),2014,3,3,0,0,0,0,28.1,33.7,25.5,7.8,28.4
Boon Lay (East),2014,3,4,0,0,0,0,28.2,33.2,25.5,8.9,28.4
Boon Lay (East),2014,3,5,0,0,0,0,28.4,34.7,25.3,9.8,31.7
Boon Lay (East),2014,3,6,0,0,0,0,28.1,33.9,24.6,9.1,34.2
Boon Lay (East),2014,3,7,0,0,0,0,28.4,32.8,25.2,8.1,28.1
Boon Lay (East),2014,3,8,0.2,0.2,0.2,0.2,28.2,32.7,25.8,8.5,29.2
Boon Lay (East),2014,3,9,0,0,0,0,28.1,33.4,25,9.2,33.1
Boon Lay (East),2014,3,10,0,0,0,0,28.1,32.8,25.3,10.1,35.3
Boon Lay (East),2014,3,11,0,0,0,0,28.8,33.9,25.3,10.1,32.8
Boon Lay (East),2014,3,12,0,0,0,0,28.5,33.8,25.7,10.3,30.2
Boon Lay (East),2014,3,13,0,0,0,0,28.9,34.9,25.7,9,31.3
Boon Lay (East),2014,3,14,0,0,0,0,29,34.5,25.6,8,34.6
Boon Lay (East),2014,3,15,0,0,0,0,29,32.3,26.7,9.7,36
Boon Lay (East),2014,3,16,30.2,11.8,13,13,26.4,28.2,24.4,5.6,26.6
Boon Lay (East),2014,3,17,15.2,8.4,8.6,8.6,26.4,29.7,24.3,5.2,30.6
Boon Lay (East),2014,3,18,44.6,28.2,36.2,44.2,26.6,31.2,24,5,28.1
Boon Lay (East),2014,3,19,4.4,3.2,4,4.2,26.8,32.2,24.8,5.5,29.2
Boon Lay (East),2014,3,20,0.5,0.5,0.5,0.5,27.8,34,25.8,5.4,25.9
Boon Lay (East),2014,3,21,1.8,1.4,1.8,1.8,28,33,25.2,6.2,22.3
Boon Lay (East),2014,3,22,0,0,0,0,28,31.3,25,7.7,29.2
Boon Lay (East),2014,3,23,0,0,0,0,28.4,32.9,25.1,8.8,35.6
Boon Lay (East),2014,3,24,0,0,0,0,28.8,33.8,25.7,7.9,33.1
Boon Lay (East),2014,3,25,0,0,0,0,29.1,34.2,26.2,9,32.4
Boon Lay (East),2014,3,26,0,0,0,0,28.9,33.2,26.4,7,28.1
Boon Lay (East),2014,3,27,0.4,0.4,0.4,0.4,29.1,34.5,26.2,6.9,28.1
Boon Lay (East),2014,3,28,0,0,0,0,29.5,34.1,26.8,7,26.6
Boon Lay (East),2014,3,29,0.6,0.6,0.6,0.6,28.8,33,26.5,5.7,28.1
Boon Lay (East),2014,3,30,0.2,0.2,0.2,0.2,29,33,26.5,5.1,21.2
Boon Lay (East),2014,3,31,29,15,27,27.4,28.8,32.5,26,5.1,22.7
Boon Lay (East),2014,4,1,0.8,0.6,0.6,0.6,28.7,32,26.4,5.1,27.4
Boon Lay (East),2014,4,2,0,0,0,0,29.7,33.3,26.7,6,24.1
