Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed
Tuas South,2017,6,4,0,0,0,0,30.3,32.9,28.6,5.4,26.6
Tuas South,2017,6,5,0,0,0,0,30.2,33,28.6,5,20.5
Tuas South,2017,6,6,0,0,0,0,30.1,32.6,28.7,5,23
Tuas South,2017,6,7,0,0,0,0,,,,5.8,18
Tuas South,2017,6,8,0,0,0,0,30.2,32.8,28.6,4.3,23.4
Tuas South,2017,6,9,,,,,,,,,
Tuas South,2017,6,10,99.6,65.2,92,99.6,29.4,33.1,24.2,6.5,39.6
Tuas South,2017,6,11,0,0,0,0,,,,6.8,21.2
Tuas South,2017,6,12,0,0,0,0,29.8,32.2,27.8,6.1,21.6
Tuas South,2017,6,13,7,6.4,7,7,29.6,32.6,25.1,5.4,25.9
Tuas South,2017,6,14,,,,,,,,,
Tuas South,2017,6,15,0,0,0,0,,,,2.2,10.1
Tuas South,2017,6,16,15.8,8.4,9.6,15.6,,,,4.3,20.2
Tuas South,2017,6,17,0,0,0,0,29.3,32.3,27.1,6.5,22.7
Tuas South,2017,6,18,15.8,11.4,12.4,13.2,27.7,30.6,24.5,10.1,47.5
Tuas South,2017,6,19,0,0,0,0,28.6,30.9,26.8,9.7,29.5
Tuas South,2017,6,20,0,0,0,0,29.3,31.6,26.5,5,18.4
Tuas South,2017,6,21,0,0,0,0,29.3,31.4,28.2,6.5,24.1
Tuas South,2017,6,22,0,0,0,0,29.3,31.1,27.6,5,22.7
Tuas South,2017,6,23,3.6,3,3,3.2,27.5,28.9,23.9,10.4,52.9
Tuas South,2017,6,24,0,0,0,0,29.2,31.7,27.1,6.1,17.6
Tuas South,2017,6,25,3.6,3,3,3.2,27.7,29.2,24.9,5.4,45.4
Tuas South,2017,6,26,0,0,0,0,28.5,31.3,25.1,6.1,36
Tuas South,2017,6,27,1.6,0.6,1.2,1.6,27,28.7,25,3.2,19.8
Tuas South,2017,6,28,,,,,,,,,
Tuas South,2017,6,29,,,,,,,,,
Tuas South,2017,6,30,,,,,,,,,
Tuas South,2017,7,1,0,0,0,0,29.6,32.8,27.8,4.7,29.5
Tuas South,2017,7,2,0,0,0,0,29.2,32.6,26.7,5.4,25.6
Tuas South,2017,7,3,35,18.6,29.6,33.8,27.1,28.7,24.3,9,27.7
Tuas South,2017,7,4,0,0,0,0,28.8,31.3,26.9,7.2,19.1
Tuas South,2017,7,5,37.6,26.6,33.8,36.2,27.6,30,23.9,6.5,27.4
Tuas South,2017,7,6,0,0,0,0,,,,3.2,10.1
Tuas South,2017,7,7,,,,,,,,,
Tuas South,2017,7,8,16.8,15,16.2,16.2,28.6,30.8,24.8,7.9,33.1
Tuas South,2017,7,9,0,0,0,0,28,29.7,26,8.3,28.4
Tuas South,2017,7,10,0,0,0,0,29,31.6,26.9,6.8,35.6
Tuas South,2017,7,11,0,0,0,0,28.4,29.6,26.5,9.7,36.4
Tuas South,2017,7,12,24.4,12.2,17.8,19.2,26.8,28.6,23.6,9,37.4
Tuas South,2017,7,13,0,0,0,0,28.3,30.5,26.4,6.5,25.6
Tuas South,2017,7,14,16.4,13.2,13.4,15,27.1,28.9,24.7,4.7,26.6
Tuas South,2017,7,15,,,,,,,,,
Tuas South,2017,7,16,,,,,,,,,
Tuas South,2017,7,17,0,0,0,0,29.2,31.6,27.4,7.6,29.9
Tuas South,2017,7,18,0,0,0,0,29,31,27.9,5.8,28.1
Tuas South,2017,7,19,0,0,0,0,28.8,31,27.3,6.1,23.8
Tuas South,2017,7,20,0,0,0,0,28.8,31.4,27.2,4.3,25.6
Tuas South,2017,7,21,0,0,0,0,29.4,32,27.7,4.7,26.6
Tuas South,2017,7,22,0,0,0,0,29.7,32.4,28,5,23.8
Tuas South,2017,7,23,0,0,0,0,29.5,32.3,27.7,6.1,24.8
Tuas South,2017,7,24,0,0,0,0,29.6,32,27.9,5.4,27.7
Tuas South,2017,7,25,0,0,0,0,29.7,32.4,27.9,5,28.4
Tuas South,2017,7,26,0.6,0.6,0.6,0.6,29.1,30.5,27.4,7.6,29.5
Tuas South,2017,7,27,0,0,0,0,29.7,31.7,28.2,7.6,32.8
Tuas South,2017,7,28,0,0,0,0,29.8,32.3,28.1,6.1,26.3
Tuas South,2017,7,29,0,0,0,0,29.8,31.7,28.2,6.8,31
Tuas South,2017,7,30,0,0,0,0,29.7,32,28.2,6.1,29.2
Tuas South,2017,7,31,1,1,1,1,29.8,32.4,28.2,6.1,29.9
Tuas South,2017,8,1,0,0,0,0,29.8,32.3,28.3,6.5,33.1
Tuas South,2017,8,2,0,0,0,0,29.8,32.2,28.4,6.8,35.3
Tuas South,2017,8,3,0,0,0,0,29.7,32.3,28.1,6.5,30.2
Tuas South,2017,8,4,0,0,0,0,29.7,32.3,27.9,6.8,31
Tuas South,2017,8,5,0,0,0,0,29.8,32.5,28.2,6.1,30.2
Tuas South,2017,8,6,0.6,0.6,0.6,0.6,29.4,32.7,26.5,7.2,32.8
Tuas South,2017,8,7,0,0,0,0,29.1,30.5,27.9,4,25.2
Tuas South,2017,8,8,8.8,6.6,6.6,6.6,27.6,30.1,25.2,5.4,31
Tuas South,2017,8,9,0,0,0,0,28,30.5,25.7,11.2,30.6
Tuas South,2017,8,10,0,0,0,0,29.1,32,26.6,5.8,22.3
Tuas South,2017,8,11,39.2,23.4,32,34.6,27.2,29,24.2,6.1,25.6
Tuas South,2017,8,12,,,,,,,,,
Tuas South,2017,8,13,0,0,0,0,27.5,28.3,26.9,9.7,29.9
Tuas South,2017,8,14,0,0,0,0,,,,8.3,26.3
Tuas South,2017,8,15,42.4,18.4,22,22.2,26.2,28.3,21.7,5,50
Tuas South,2017,8,16,0,0,0,0,28.2,31.2,26.1,5,20.2
Tuas South,2017,8,17,9.2,3.6,3.6,4,27.5,31.7,24.8,3.2,39.2
Tuas South,2017,8,18,0.4,0.4,0.4,0.4,,,,3.2,21.2
Tuas South,2017,8,19,0.2,0.2,0.2,0.2,29,31.8,27,4.3,27.7
Tuas South,2017,8,20,0,0,0,0,29.3,32.4,27.2,5,25.9
Tuas South,2017,8,21,0,0,0,0,29.4,32.2,27.6,5,25.6
Tuas South,2017,8,22,0.2,0.2,0.2,0.2,27.9,29.3,25.8,10.1,40.3
Tuas South,2017,8,23,0,0,0,0,29.4,32.2,27.9,7.6,31.3
Tuas South,2017,8,24,0,0,0,0,29.1,31.4,27.8,6.5,36
Tuas South,2017,8,25,0,0,0,0,29,30.5,27.3,6.8,29.2
Tuas South,2017,8,26,0,0,0,0,29.3,31.7,27.9,5,25.9
Tuas South,2017,8,27,0.2,0.2,0.2,0.2,28.1,30,25.6,4.7,37.4
Tuas South,2017,8,28,0,0,0,0,29,30.9,27.8,6.1,26.6
Tuas South,2017,8,29,0,0,0,0,27.3,28.9,25.1,5.8,24.8
Tuas South,2017,8,30,0,0,0,0,28.3,31.3,26.3,5.8,25.2
Tuas South,2017,8,31,0,0,0,0,29.2,32.6,26.6,5.4,29.2
Tuas South,2017,9,1,0,0,0,0,29.6,32.4,27.8,4.7,26.3
Tuas South,2017,9,2,0,0,0,0,29.8,33.1,27.3,4.7,29.2
Tuas South,2017,9,3,0,0,0,0,29.7,32.5,28.1,4.3,30.2
Tuas South,2017,9,4,0,0,0,0,29,31.7,26.2,6.5,23.4
Tuas South,2017,9,5,0,0,0,0,29.2,31.7,27.2,6.1,31.7
Tuas South,2017,9,6,22.8,17.4,22.6,22.8,27.6,29.7,24.2,4.3,47.2
Tuas South,2017,9,7,39.6,15.8,25.6,38,28.3,31.5,23.9,6.5,24.8
Tuas South,2017,9,8,35.8,16.8,23.6,26.2,27.3,29.3,25.1,3.6,22.3
Tuas South,2017,9,9,0,0,0,0,28.3,30.4,27,5.4,21.6
Tuas South,2017,9,10,3.2,2.6,3.2,3.2,27.9,30.8,25.7,5.8,41
Tuas South,2017,9,11,10.2,4.2,5.6,6.4,26.7,28.4,24.4,6.1,32.4
Tuas South,2017,9,12,0,0,0,0,29.1,32.7,26.3,5.4,23
Tuas South,2017,9,13,0,0,0,0,29.5,32.5,26.7,5.4,22.3
Tuas South,2017,9,14,7.8,7,7,7,28.4,31.7,25.1,6.5,37.1
Tuas South,2017,9,15,7,5.6,7,7,27.8,29.8,25.2,6.1,29.5
Tuas South,2017,9,16,26.6,15.8,22.8,26.6,27.2,29.4,23.5,7.2,35.6
Tuas South,2017,9,17,2.4,1.8,2,2.2,28.9,32.2,27,5.4,29.9
Tuas South,2017,9,18,9.6,4.2,5.6,7.8,27.2,31.3,24.9,2.9,33.1
Tuas South,2017,9,19,47.8,39.6,47.6,47.8,27,30.3,23.8,5.8,25.2
Tuas South,2017,9,20,5.4,3,4,4.8,27.4,29.9,24.4,10.8,54.4
Tuas South,2017,9,21,3.8,2.4,2.6,2.6,27.6,30.4,24.9,6.5,41
Tuas South,2017,9,22,0,0,0,0,29.1,31.6,26.8,5.4,23.4
Tuas South,2017,9,23,6.8,3.2,3.2,3.2,29.1,32.2,26.1,7.6,46.1
Tuas South,2017,9,24,11.2,8.8,10,10.4,28.4,31.6,23.7,6.1,29.9
Tuas South,2017,9,25,0,0,0,0,29.2,32,28,4.7,21.2
Tuas South,2017,9,26,0.2,0.2,0.2,0.2,28.1,31.3,26.7,4,25.9
Tuas South,2017,9,27,7.8,6.8,7.8,7.8,27.7,29.4,26.1,6.5,33.5
Tuas South,2017,9,28,0,0,0,0,28.3,30.1,26.1,4.3,31.7
Tuas South,2017,9,29,78.6,49.6,72.6,78,27.5,29.1,23.7,7.9,72.4
Tuas South,2017,9,30,0.6,0.6,0.6,0.6,28,29.5,26.4,9.4,34.9
Tuas South,2017,10,1,1.6,0.6,0.6,0.8,27.8,29.4,26.4,5,29.5
Tuas South,2017,10,2,0,0,0,0,27.8,30.4,25.5,6.5,31
Tuas South,2017,10,3,0.2,0.2,0.2,0.2,28.2,30.7,26.8,4.7,23.8
Tuas South,2017,10,4,19.4,6.4,8.2,13.6,26.3,27.6,23.8,6.5,37.1
Tuas South,2017,10,5,1.8,1.2,1.8,1.8,28,30.9,24.3,6.8,20.2
Tuas South,2017,10,6,8,5.8,6.4,6.4,27.8,31.7,26.1,4.3,19.8
Tuas South,2017,10,7,2.2,2.2,2.2,2.2,27.9,30.9,26,6.5,22.7
Tuas South,2017,10,8,0,0,0,0,28.6,31.2,26.3,7.9,26.6
Tuas South,2017,10,9,5.6,4.2,5.2,5.6,28.5,31.8,25.6,7.6,38.5
Tuas South,2017,10,10,0.6,0.2,0.4,0.4,28.5,31.4,25.4,6.8,26.6
Tuas South,2017,10,11,0.6,0.4,0.4,0.4,28.4,31.9,24.6,6.5,23.8
Tuas South,2017,10,12,92.8,32.2,47,47.8,27,28.7,23.6,6.5,36
Tuas South,2017,10,13,4.8,3.2,3.6,4.6,27.3,29.6,23.8,9,30.2
Tuas South,2017,10,14,0,0,0,0,29.4,31.5,27.7,8.6,22.3
Tuas South,2017,10,15,0,0,0,0,29.8,32.2,27.4,5.8,20.5
Tuas South,2017,10,16,2.2,2.2,2.2,2.2,29,31.4,25.7,7.2,36.4
Tuas South,2017,10,17,0,0,0,0,30.3,32.8,28.2,6.1,15.5
Tuas South,2017,10,18,0,0,0,0,30.5,33.6,27.6,4.7,19.4
Tuas South,2017,10,19,0,0,0,0,29.9,32.1,28.1,4.7,16.6
Tuas South,2017,10,20,0,0,0,0,30,31.8,27.3,6.1,19.4
Tuas South,2017,10,21,0,0,0,0,29.9,31.9,28.2,5.8,21.2
Tuas South,2017,10,22,0,0,0,0,29.2,30.6,26.4,6.1,37.4
Tuas South,2017,10,23,1.6,1,1,1.6,29,30.8,26.4,7.2,29.2
Tuas South,2017,10,24,0,0,0,0,28.6,30.5,27.4,4.7,17.6
Tuas South,2017,10,25,0.4,0.4,0.4,0.4,28.6,31.5,26.5,5.8,25.2
Tuas South,2017,10,26,0,0,0,0,28.5,30.5,27,6.5,20.5
Tuas South,2017,10,27,0,0,0,0,28.4,30.5,26.9,6.5,23.4
Tuas South,2017,10,28,0,0,0,0,29.1,32.4,26.6,7.9,25.2
Tuas South,2017,10,29,0,0,0,0,27.9,30.9,26.4,6.1,22.3
Tuas South,2017,10,30,1.2,1,1.2,1.2,27.3,30,25.9,6.5,30.6
Tuas South,2017,10,31,11.8,5.2,8.6,11.8,27,28,24.3,4.3,43.6
Tuas South,2017,11,1,1,1,1,1,27.9,30.6,26,5.8,26.3
Tuas South,2017,11,2,0.8,0.6,0.8,0.8,28.2,30,26.5,7.2,27
Tuas South,2017,11,3,12.8,7.6,8.2,8.8,28.1,31.1,24.3,8.3,39.2
Tuas South,2017,11,4,6,1.4,1.4,2.2,27.4,31,25.3,5.4,38.9
Tuas South,2017,11,5,0.6,0.4,0.4,0.6,28.3,31.9,25.2,5.4,19.4
Tuas South,2017,11,6,24.8,13.6,13.8,17,27.7,30.5,24.3,5,41
Tuas South,2017,11,7,0,0,0,0,27.7,29.2,26.2,4.3,19.1
Tuas South,2017,11,8,16.8,7.8,10.2,13.4,27.5,30.1,24.8,10.1,32
Tuas South,2017,11,9,0,0,0,0,27.5,30.8,25.9,8.6,28.4
Tuas South,2017,11,10,0.8,0.4,0.6,0.8,27.2,30.6,25.2,5.8,24.8
Tuas South,2017,11,11,5.2,2.2,2.8,2.8,26.8,28.8,25.4,6.8,38.9
Tuas South,2017,11,12,0.2,0.2,0.2,0.2,28.4,30.8,26.2,7.9,24.1
Tuas South,2017,11,13,4.8,1.6,2.8,4.6,28.4,30.8,25.3,7.2,36
Tuas South,2017,11,14,68.6,36.6,42.8,50.4,26.6,28.3,24,7.9,49.7
Tuas South,2017,11,15,0,0,0,0,27.8,30.4,26,6.1,20.9
Tuas South,2017,11,16,2.6,2.6,2.6,2.6,28.5,31.5,26.2,4.3,19.1
Tuas South,2017,11,17,1.8,1.2,1.6,1.6,27.7,29.7,24.8,8.3,46.1
Tuas South,2017,11,18,1.2,1.2,1.2,1.2,28.1,31,26.4,6.1,22.7
Tuas South,2017,11,19,0,0,0,0,28.8,30.7,26.9,8.6,32.4
Tuas South,2017,11,20,0.2,0.2,0.2,0.2,28,29.8,26,6.1,34.9
Tuas South,2017,11,21,7.8,3,4.2,5.6,26.8,28.7,24.1,4,38.9
Tuas South,2017,11,22,6.6,5,6,6.6,27.8,32.2,25.6,5,18.7
Tuas South,2017,11,23,2.2,0.8,1.6,2,27.2,29.7,25.4,5.4,20.9
Tuas South,2017,11,24,2.4,1.4,1.6,1.6,27,30.7,24.9,5.8,23
Tuas South,2017,11,25,44.4,28.8,41.4,42.4,27.4,31.1,24.3,7.6,24.8
Tuas South,2017,11,26,2.2,2,2,2,26.9,30.8,25.3,6.1,31
Tuas South,2017,11,27,0.8,0.4,0.6,0.8,26.5,27.5,25.5,6.1,20.2
Tuas South,2017,11,28,0.2,0.2,0.2,0.2,27.1,30.6,25.2,8.3,32
Tuas South,2017,11,29,14,5,6.8,8.6,27.1,29.7,24.9,8.3,36.4
Tuas South,2017,11,30,5.2,2.8,3,3.8,28,32.5,25.1,7.2,39.6
Tuas South,2017,12,1,0,0,0,0,28.8,33.1,25.9,8.3,20.9
Tuas South,2017,12,2,0,0,0,0,28.9,32.1,26,7.2,20.9
Tuas South,2017,12,3,7.8,6.2,6.8,7,28.5,30.9,26.1,5.8,19.8
Tuas South,2017,12,4,0.2,0.2,0.2,0.2,28.5,31.1,26.8,4.3,15.1
Tuas South,2017,12,5,0,0,0,0,29.1,33.2,26.8,4.3,23
Tuas South,2017,12,6,0.2,0.2,0.2,0.2,28.6,31.6,25.2,6.5,27.7
Tuas South,2017,12,7,0.6,0.4,0.6,0.6,27.9,30.8,26.2,5.8,19.4
Tuas South,2017,12,8,0,0,0,0,27.6,30.6,25.2,7.2,28.1
Tuas South,2017,12,9,0,0,0,0,26.6,28.2,25.5,6.1,22.7
Tuas South,2017,12,10,5.6,4.2,5.2,5.6,28,32.3,25.6,6.1,23.8
Tuas South,2017,12,11,10.8,10.2,10.6,10.6,27.6,31.8,24.6,6.5,22.7
Tuas South,2017,12,12,19.2,15.8,16.2,16.2,26.6,29.9,24.4,5.4,32
Tuas South,2017,12,13,0,0,0,0,27.4,31.6,25.7,6.8,24.8
Tuas South,2017,12,14,0,0,0,0,28.3,32.3,25.8,6.8,24.5
Tuas South,2017,12,15,16.2,15.6,16.2,16.2,27.4,31.5,23.4,5.4,38.9
Tuas South,2017,12,16,2.2,1.2,2,2.2,27.6,31.3,24.9,4.7,23.8
Tuas South,2017,12,17,0,0,0,0,28,31.3,25.9,7.2,27.7
Tuas South,2017,12,18,0,0,0,0,28.2,32.1,25.9,7.2,23.8
Tuas South,2017,12,19,0,0,0,0,27.1,30.8,25.4,7.6,25.2
Tuas South,2017,12,20,5.8,5.4,5.6,5.8,27.3,31.1,25.4,7.2,25.6
Tuas South,2017,12,21,0,0,0,0,28.2,31.4,25.6,7.2,26.3
Tuas South,2017,12,22,11.8,11,11.8,11.8,28.1,31.7,24.7,10.4,47.5
Tuas South,2017,12,23,8.8,6.8,7,7.2,27.5,30.4,24.3,8.6,31.7
Tuas South,2017,12,24,0,0,0,0,26.8,27.9,25.7,7.6,25.6
Tuas South,2017,12,25,14.2,13.2,14.2,14.2,27.6,31,25.2,7.6,40.7
Tuas South,2017,12,26,2,1,1.2,1.4,27.5,30.7,24.8,7.6,32.8
Tuas South,2017,12,27,0,0,0,0,28,32.3,25.3,5.8,20.2
Tuas South,2017,12,28,0,0,0,0,28,31.5,26,5.8,18.4
Tuas South,2017,12,29,7.6,7.6,7.6,7.6,27.7,32.1,25.8,6.5,35.3
Tuas South,2017,12,30,26,13.8,19.6,21.2,26.7,30.7,24.4,5.4,32.4
Tuas South,2017,12,31,21.6,6,7.2,8.2,25.3,26.4,24.6,5,18.7
Tuas South,2018,1,1,10.4,4.2,5,7.4,25.4,26.9,24.1,5,21.2
Tuas South,2018,1,2,0,0,0,0,25.9,28,24.9,4.3,16.9
Tuas South,2018,1,3,0.8,0.8,0.8,0.8,26.9,30.4,24.9,5,20.9
Tuas South,2018,1,4,2.6,2,2,2,26.9,30.1,24.5,4.3,27.4
Tuas South,2018,1,5,0.8,0.6,0.6,0.6,26.5,28.2,25.4,4.3,27.4
Tuas South,2018,1,6,0,0,0,0,27.6,30.8,25.1,3.2,13.3
Tuas South,2018,1,7,0,0,0,0,27.6,30.8,25.9,2.5,15.1
Tuas South,2018,1,8,,,,,,,,,
Tuas South,2018,1,9,22.2,14.2,18.2,22.2,26.7,30.7,25.2,6.5,28.4
Tuas South,2018,1,10,7.8,1,1.8,3,25.1,26.6,23.7,5.8,22.7
Tuas South,2018,1,11,15,5,5.4,5.8,24.2,25.6,22.9,9.7,34.6
Tuas South,2018,1,12,8,1.8,2.2,2.8,23.1,24.2,22.2,10.4,29.2
Tuas South,2018,1,13,9.8,1,1.8,3,23.3,24,22.7,7.6,25.9
Tuas South,2018,1,14,4,0.8,1.4,2,24,25.7,22.2,7.9,24.8
Tuas South,2018,1,15,0.2,0.2,0.2,0.2,24.8,26.9,23.3,6.1,22.7
Tuas South,2018,1,16,6,5.8,6,6,26.1,29.4,23.5,6.1,23.8
Tuas South,2018,1,17,8,7.2,7.6,7.6,26.9,31.3,24.9,6.5,20.9
Tuas South,2018,1,18,0,0,0,0,27.5,31.9,25,6.5,22.3
Tuas South,2018,1,19,1.4,1.2,1.2,1.4,26.9,30.3,25.1,6.5,22
Tuas South,2018,1,20,0.2,0.2,0.2,0.2,26.9,29.7,25.6,6.1,17.6
Tuas South,2018,1,21,0,0,0,0,27.7,31.3,25.1,7.2,22
Tuas South,2018,1,22,0,0,0,0,28.1,32.1,25.8,6.5,23.4
Tuas South,2018,1,23,11.6,9,11,11.4,26.9,29.8,24.5,6.1,32.8
Tuas South,2018,1,24,66.2,21.6,31.2,39.6,26.4,30.4,23.3,6.8,27.7
Tuas South,2018,1,25,0.2,0.2,0.2,0.2,26.8,29.2,24.2,6.5,19.8
Tuas South,2018,1,26,0,0,0,0,26.8,30.1,25.1,5.8,19.1
Tuas South,2018,1,27,0,0,0,0,27.9,32.2,24.9,6.1,22.3
Tuas South,2018,1,28,1.2,1,1.2,1.2,27.5,32.5,25.7,6.8,21.2
Tuas South,2018,1,29,0.2,0.2,0.2,0.2,27.8,31,24.8,7.9,34.9
Tuas South,2018,1,30,0,0,0,0,28.2,30.7,26.4,6.8,22
Tuas South,2018,1,31,0,0,0,0,27.9,31.5,26.2,8.6,23
Tuas South,2018,2,1,0,0,0,0,28.9,32.4,26.6,7.6,27
Tuas South,2018,2,2,1.8,1,1.6,1.8,26.5,28.3,25.3,6.1,26.6
Tuas South,2018,2,3,0.2,0.2,0.2,0.2,27.8,31.8,25.1,7.2,24.1
Tuas South,2018,2,4,0,0,0,0,27.4,31.2,25.8,7.2,28.8
Tuas South,2018,2,5,0,0,0,0,27.6,31.6,25.4,7.9,28.8
Tuas South,2018,2,6,0,0,0,0,27.2,31.2,24.8,8.3,24.8
Tuas South,2018,2,7,0,0,0,0,26.5,28.4,24.7,6.5,23
Tuas South,2018,2,8,0,0,0,0,27,30.7,24.2,6.8,21.2
Tuas South,2018,2,9,0,0,0,0,27.5,32.9,24.3,7.6,26.3
Tuas South,2018,2,10,0,0,0,0,27.5,32,24.2,7.6,23.8
Tuas South,2018,2,11,0,0,0,0,27.7,32,24.9,7.6,23
Tuas South,2018,2,12,0,0,0,0,27.9,32.7,24.9,9,28.8
Tuas South,2018,2,13,1.8,1.8,1.8,1.8,27.4,33.5,25.1,6.5,50.8
Tuas South,2018,2,14,0,0,0,0,27.4,31.8,24.6,7.2,24.5
Tuas South,2018,2,15,0,0,0,0,27.8,31.6,25.3,6.1,22.3
Tuas South,2018,2,16,0,0,0,0,27.6,29.5,25.6,6.8,24.5
Tuas South,2018,2,17,0.6,0.6,0.6,0.6,28.2,31.8,25.2,6.1,22.3
Tuas South,2018,2,18,0,0,0,0,28.4,32.8,26.2,5,24.1
Tuas South,2018,2,19,0,0,0,0,28.6,33.3,25.5,6.1,21.6
Tuas South,2018,2,20,0,0,0,0,28.5,32.9,25.5,5.4,20.2
Tuas South,2018,2,21,0.8,0.8,0.8,0.8,28.5,32.9,25.9,6.1,21.6
Tuas South,2018,2,22,0,0,0,0,28.1,31.3,25.3,6.8,22.7
Tuas South,2018,2,23,5.8,3.6,4,4.4,26.7,31.6,24.3,5.8,24.1
Tuas South,2018,2,24,0,0,0,0,26.2,29.8,25.1,6.1,21.6
Tuas South,2018,2,25,0,0,0,0,27.9,31.5,25.6,5,20.2
Tuas South,2018,2,26,0,0,0,0,28.1,32,26,6.8,23
Tuas South,2018,2,27,18.4,14.4,16,18.4,27.7,32.7,25.5,5.4,25.2
Tuas South,2018,2,28,0,0,0,0,27.9,31.4,25.8,6.8,23.4
Tuas South,2018,3,1,0.6,0.4,0.4,0.4,28.1,32.2,26.1,4.7,24.1
Tuas South,2018,3,2,0,0,0,0,28.3,30.9,26.3,4.7,19.8
Tuas South,2018,3,3,13.2,11.2,13,13.2,27.9,32.5,24.3,4.7,32.4
Tuas South,2018,3,4,16.8,14,14.2,14.2,27.5,31.3,25.5,5.4,27
Tuas South,2018,3,5,0,0,0,0,28.9,34.4,26.4,5.8,38.2
Tuas South,2018,3,6,1.2,1.2,1.2,1.2,28.3,31.7,26,6.1,21.6
Tuas South,2018,3,7,46.8,26.4,40.8,44.8,26.6,27.9,24.2,5.8,38.2
Tuas South,2018,3,8,0,0,0,0,27.6,30.5,25.7,4.7,20.9
Tuas South,2018,3,9,0,0,0,0,29.2,34.3,26,6.1,25.6
Tuas South,2018,3,10,46.6,27,29.6,30.6,27.3,30.2,24.2,6.1,28.8
Tuas South,2018,3,11,0.4,0.4,0.4,0.4,28.1,33.4,25.4,6.1,28.4
Tuas South,2018,3,12,4.4,3.2,3.4,4.4,27.4,31.1,25.5,5,28.1
Tuas South,2018,3,13,0,0,0,0,28.3,33.3,26.1,5,23
Tuas South,2018,3,14,0.2,0.2,0.2,0.2,28.5,32.7,26,5,21.6
Tuas South,2018,3,15,0,0,0,0,28.9,32.7,26.1,5,23.4
Tuas South,2018,3,16,0,0,0,0,29.1,32.8,25.4,4.3,22.3
Tuas South,2018,3,17,2.4,2.4,2.4,2.4,28.7,33.7,25.8,4.7,23
Tuas South,2018,3,18,22,19,21.6,22,28.1,32.4,23.5,4.7,30.6
Tuas South,2018,3,19,0,0,0,0,29.1,32.4,26.1,5,24.1
Tuas South,2018,3,20,0,0,0,0,28.8,32.6,26.5,5,22.7
Tuas South,2018,3,21,0,0,0,0,28.2,31.1,26.4,6.1,21.2
Tuas South,2018,3,22,0,0,0,0,29.6,34.5,27,6.5,24.1
Tuas South,2018,3,23,0,0,0,0,29.2,33.8,26.4,5.8,23
Tuas South,2018,3,24,12.6,10.8,11.2,12.6,28.1,32.2,25,4.3,25.9
Tuas South,2018,3,25,21.4,13.4,14.2,14.4,26.9,29.6,24.4,3.2,19.8
Tuas South,2018,3,26,38.4,30.6,36.4,37.2,26.9,31.7,24.2,4,26.3
Tuas South,2018,3,27,10.8,3.6,5.6,6.8,25.5,26.8,24,9.4,41.4
Tuas South,2018,3,28,0.2,0.2,0.2,0.2,27.4,30.4,25.4,6.5,21.2
Tuas South,2018,3,29,0,0,0,0,27.8,30.2,26.1,4.3,21.2
Tuas South,2018,3,30,1.8,1,1.6,1.6,27.5,31.3,25.3,5.4,36.4
Tuas South,2018,3,31,0,0,0,0,28.5,31.2,26.2,7.6,29.2
Tuas South,2018,4,1,1,1,1,1,28.4,32.9,25.7,6.1,26.6
Tuas South,2018,4,2,14.4,14,14.2,14.4,28.5,33,25.1,6.1,27.4
Tuas South,2018,4,3,0,0,0,0,28.9,32.9,26.8,5.4,21.2
Tuas South,2018,4,4,0,0,0,0,29,32,26.5,4,20.5
Tuas South,2018,4,5,0,0,0,0,28.9,32.7,26,4.3,19.4
Tuas South,2018,4,6,0,0,0,0,29,33.3,26.2,4.7,19.8
Tuas South,2018,4,7,0,0,0,0,28.4,33,26.6,5.4,21.2
Tuas South,2018,4,8,3.6,3.2,3.2,3.6,28.3,33,26.1,5.4,29.5
Tuas South,2018,4,9,0.2,0.2,0.2,0.2,29.2,33.6,27,5.8,23
Tuas South,2018,4,10,0,0,0,0,29.1,32.4,26.4,3.2,21.2
Tuas South,2018,4,11,2,2,2,2,29.6,33.3,26.9,2.9,17.3
Tuas South,2018,4,12,11.2,6.8,7.6,11.2,28.8,33.1,26.5,4.7,20.9
Tuas South,2018,4,13,5.2,4,5,5,29,32.8,27,4,25.2
Tuas South,2018,4,14,10.6,9.6,10.2,10.2,27.7,31.2,25.3,4.7,27.4
Tuas South,2018,4,15,1.4,0.8,1,1,27.4,31,25.7,4.7,23
Tuas South,2018,4,16,1,0.8,0.8,1,26.8,29.3,25.7,5.4,38.9
Tuas South,2018,4,17,12.6,7.6,8.6,12.6,27.4,32.6,24.9,4.7,22.3
Tuas South,2018,4,18,10,8.8,10,10,28.1,32.3,26,4,22.3
Tuas South,2018,4,19,1,0.6,0.8,1,27.6,31,26,4.3,19.8
Tuas South,2018,4,20,35.8,26,33,35.2,27,31.3,23.5,4,27
Tuas South,2018,4,21,24.8,14.4,15,21,26.9,30.5,25.2,3.2,17.6
Tuas South,2018,4,22,0,0,0,0,28.1,31.2,26,3.2,16.9
Tuas South,2018,4,23,0.4,0.4,0.4,0.4,27.6,31.3,25.6,4.3,19.8
Tuas South,2018,4,24,0,0,0,0,28.7,31.4,25.9,7.9,21.6
Tuas South,2018,4,25,0,0,0,0,30.1,33.5,27.4,5,23.8
