Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2021,9,1,4,3.8,3.8,3.8,27.6,31.4,24.9,8.8,45.7
Admiralty,2021,9,2,52.8,18.4,33.8,43.6,25.5,28.4,22.6,9.9,45.7
Admiralty,2021,9,3,0.4,0.4,0.4,0.4,28,31.8,24.9,12.7,28.5
Admiralty,2021,9,4,35.4,28.8,34,35.4,27.9,33.4,22.3,13.5,58.7
Admiralty,2021,9,5,0.2,0.2,0.2,0.2,28.1,33.1,25.6,14,41.5
Admiralty,2021,9,6,0,0,0,0,27.4,33.6,24.5,13.4,51.1
Admiralty,2021,9,7,0,0,0,0,27.9,31.5,25.7,10,44.3
Admiralty,2021,9,8,0.2,0.2,0.2,0.2,28.1,32.1,24.7,9.2,44.3
Admiralty,2021,9,9,0,0,0,0,29,33.5,26.1,9.5,28.9
Admiralty,2021,9,10,15.8,6.4,10.4,14.8,27.2,30.8,22.8,10.2,36.3
Admiralty,2021,9,11,0,0,0,0,28.9,33.3,25.6,10.8,29.8
Admiralty,2021,9,12,0,0,0,0,28.7,31.8,27.1,10,30.2
Admiralty,2021,9,13,6.8,5.2,6,6,26.4,27.9,23.7,10.3,39.3
Admiralty,2021,9,14,0,0,0,0,28.1,32.1,26.3,12.4,32.4
Admiralty,2021,9,15,0,0,0,0,28.8,34.2,25.7,14.2,44.3
Admiralty,2021,9,16,0.2,0.2,0.2,0.2,28.5,33.2,26.6,17.5,39.3
Admiralty,2021,9,17,0,0,0,0,29,33.9,25.2,18.9,45.4
Admiralty,2021,9,18,0,0,0,0,28.7,33.4,26.1,15.2,38.5
Admiralty,2021,9,19,56.6,20.4,26.8,28.6,25.8,27.6,23.2,8.5,33.9
Admiralty,2021,9,20,0,0,0,0,28.4,32.4,24.4,9.8,25.2
Admiralty,2021,9,21,4.6,3,4.4,4.4,27.7,31.5,23.9,10.9,47.2
Admiralty,2021,9,22,2.8,1.6,2.2,2.8,28.1,32.1,23.9,10.2,43.5
Admiralty,2021,9,23,0,0,0,0,28.4,32.1,24.5,10.4,35.9
Admiralty,2021,9,24,11.2,8,9,11.2,27.9,33,25.2,12.5,38.2
Admiralty,2021,9,25,2.2,2.2,2.2,2.2,28,33.9,25.7,13.5,42.8
Admiralty,2021,9,26,1.2,0.4,0.4,0.4,27.9,32.3,25.1,17.8,46.1
Admiralty,2021,9,27,41.4,32.6,38.4,39.8,26.6,30.9,23.8,12,50.7
Admiralty,2021,9,28,5,4.8,5,5,26.8,32.4,24.8,12.6,42.8
Admiralty,2021,9,29,8.2,4.2,4.2,5.6,27.3,30.5,25.3,12.3,26.7
Admiralty,2021,9,30,43.4,23.8,34.8,38.6,25.8,27.1,24,9.1,27.4
Admiralty,2021,10,1,35,13.2,21.8,25.2,26.6,31,22.5,8.8,46.1
Admiralty,2021,10,2,0.4,0.2,0.4,0.4,26.2,29.5,23,13.9,43.5
Admiralty,2021,10,3,0.2,0.2,0.2,0.2,28,33.4,24.9,13.7,76.3
Admiralty,2021,10,4,0,0,0,0,28.8,33.6,25.5,12.9,27.8
Admiralty,2021,10,5,1.8,1.8,1.8,1.8,27.2,28.2,23.1,10.4,65.9
Admiralty,2021,10,6,0,0,0,0,28.8,31.8,26.3,11.1,47.8
Admiralty,2021,10,7,0,0,0,0,28.7,31.2,26.3,10.3,45
Admiralty,2021,10,8,0,0,0,0,29.9,34.1,27.2,9,30.9
Admiralty,2021,10,9,0,0,0,0,30.1,33.5,27.6,10.9,45
Admiralty,2021,10,10,11.4,10.4,11,11,28,32.5,23.8,11.1,43.5
Admiralty,2021,10,11,0,0,0,0,29.6,34,26.3,9.2,38.5
Admiralty,2021,10,12,0,0,0,0,29.8,33.5,28.1,10.5,26.3
Admiralty,2021,10,13,0,0,0,0,29.5,32.9,27.6,11.3,41.1
Admiralty,2021,10,14,0,0,0,0,29.7,33.1,27.5,9.6,22
Admiralty,2021,10,15,0,0,0,0,29.9,34.1,23.9,10.7,52.2
Admiralty,2021,10,16,0,0,0,0,29.8,34,27.8,13.9,30.9
Admiralty,2021,10,17,6,5,5.4,5.4,27.1,31.9,24.9,14.1,38.2
Admiralty,2021,10,18,12.8,12.6,12.6,12.8,27.2,30.9,25.1,12.8,33.9
Admiralty,2021,10,19,0,0,0,0,28.7,33.1,25.9,14.5,32.8
Admiralty,2021,10,20,44.6,32.2,40.2,41,26.1,31.3,22.9,15.4,40
Admiralty,2021,10,21,1.6,1.4,1.6,1.6,26.2,32.3,24.1,12.6,43.5
Admiralty,2021,10,22,0,0,0,0,27.1,32.6,25.1,13.8,33.5
Admiralty,2021,10,23,0.8,0.6,0.8,0.8,27.1,31.8,25.3,13.3,35.2
Admiralty,2021,10,24,0,0,0,0,27.2,33.2,24.8,14.6,47.8
Admiralty,2021,10,25,0,0,0,0,27.5,32.4,25.1,12.2,49.3
Admiralty,2021,10,26,0,0,0,0,28.3,32.8,25.2,15.2,39.3
Admiralty,2021,10,27,1.8,1.8,1.8,1.8,28.6,33.6,24.5,10.8,47.6
Admiralty,2021,10,28,32.8,26,32.6,32.8,27.7,30.5,22.5,11.3,42.4
Admiralty,2021,10,29,0,0,0,0,28.7,33.3,25.6,16.6,43.9
Admiralty,2021,10,30,2.8,2.4,2.6,2.6,28.5,33.1,25.8,15.6,41.5
Admiralty,2021,10,31,44,30.2,38,39.4,27,33.5,24,12.3,39.6
Admiralty,2021,11,1,9,8.2,8.2,9,26.2,30.7,24.7,12,34.3
Admiralty,2021,11,2,47.8,28.2,41.8,45.2,25.9,31.4,23.5,12.7,58.3
Admiralty,2021,11,3,6.2,5.4,5.4,5.6,26.5,31,24.2,13.5,39.3
Admiralty,2021,11,4,43,27.8,37,42.6,26.6,33.5,23.4,13.4,38.2
Admiralty,2021,11,5,11.4,4,4.8,8.2,26,31.3,23.9,12.7,40
Admiralty,2021,11,6,0,0,0,0,28.2,33.8,24.6,11.7,28.5
Admiralty,2021,11,7,2.2,1.8,1.8,2,27.2,29.2,25.3,15.1,28.2
Admiralty,2021,11,8,0.2,0.2,0.2,0.2,27.3,29.3,25.6,15.2,29.1
Admiralty,2021,11,9,20.2,11.4,11.4,11.6,26.8,32.8,24.2,14.2,58.3
Admiralty,2021,11,10,12.8,3.8,6,9,25.5,27.9,23.4,11.5,48.9
Admiralty,2021,11,11,0.6,0.2,0.4,0.6,26.8,30.5,23.8,11.2,36.3
Admiralty,2021,11,12,2,0.6,1.2,1.6,27,30.7,23.6,10.9,49.6
Admiralty,2021,11,13,1,0.4,0.6,0.8,26.8,29.7,23.1,9.7,50
Admiralty,2021,11,14,0.6,0.6,0.6,0.6,28.4,33.9,24.9,12.4,32.4
Admiralty,2021,11,15,0,0,0,0,27.9,31.2,26.2,13.8,30.6
Admiralty,2021,11,16,5.4,4.4,5.2,5.4,27.9,34.1,24.3,16,48.5
Admiralty,2021,11,17,0,0,0,0,27.8,32.3,25.6,15,47.6
Admiralty,2021,11,18,6.2,2.8,3.6,4.2,26.4,29.6,23.1,11.5,43.2
Admiralty,2021,11,19,0,0,0,0,27.8,30.9,25.4,12.4,41.5
Admiralty,2021,11,20,3.4,2.2,3,3.2,26.6,29.2,23.4,11.8,51.5
Admiralty,2021,11,21,1.4,0.6,0.6,0.8,27.4,33.9,25.6,14.2,45
Admiralty,2021,11,22,0,0,0,0,27.9,33,24.8,12,28.2
Admiralty,2021,11,23,11,6.4,7.2,8.2,26.1,30.6,24.1,14,29.4
Admiralty,2021,11,24,3.2,1.2,1.6,2,25.5,26.6,24.4,12.7,31.3
Admiralty,2021,11,25,0,0,0,0,27.6,33.5,24.3,14,36.3
Admiralty,2021,11,26,0,0,0,0,27.6,31,25,13.3,36.3
Admiralty,2021,11,27,0.8,0.4,0.6,0.6,27.8,33,25.1,13.4,39.6
Admiralty,2021,11,28,0,0,0,0,28.1,30.6,25.9,11.9,29.4
Admiralty,2021,11,29,0,0,0,0,28.7,31.5,26.2,12.3,47.8
Admiralty,2021,11,30,0,0,0,0,29.8,33.2,26.8,10.6,28.2
Admiralty,2021,12,1,0,0,0,0,29.9,34.4,26.4,13.6,42
Admiralty,2021,12,2,10.2,8.4,8.6,8.6,25.7,28.3,22.4,17.5,50.4
Admiralty,2021,12,3,0,0,0,0,26.6,30.2,24.1,19.1,55
Admiralty,2021,12,4,0,0,0,0,26.9,29.8,24.9,20.2,51.1
Admiralty,2021,12,5,0,0,0,0,27,29.7,25.5,21.6,48.9
Admiralty,2021,12,6,0,0,0,0,27.2,30.6,25.4,20.5,45.7
Admiralty,2021,12,7,0,0,0,0,27.8,31.4,25.5,25.6,58.3
Admiralty,2021,12,8,0,0,0,0,27.5,31.4,25.8,24.9,61.1
Admiralty,2021,12,9,0,0,0,0,27.7,31.8,25.1,22.6,54.8
Admiralty,2021,12,10,16.6,6.2,8.6,11.2,26.6,30.9,24.1,19.6,55
Admiralty,2021,12,11,12.6,5.4,6.6,8.6,26.1,29.9,24.5,17.1,56.1
Admiralty,2021,12,12,0,0,0,0,26.3,28.9,25.2,20.6,48.2
Admiralty,2021,12,13,0,0,0,0,26.6,29.7,24.8,21.3,68.3
Admiralty,2021,12,14,0,0,0,0,27.6,31.1,25.2,20.2,54.1
Admiralty,2021,12,15,0,0,0,0,27.5,30.5,25.3,16.2,47.6
Admiralty,2021,12,16,0,0,0,0,27.9,31.2,25.6,12.7,44.6
Admiralty,2021,12,17,39,11.8,11.8,14.2,26.2,29.7,23.9,10.2,61.1
Admiralty,2021,12,18,13,10.8,12.2,12.2,27.4,31.8,24.2,10,31.3
Admiralty,2021,12,19,14.4,5.6,7.8,11.2,26.7,30.6,23.6,12.1,37.8
Admiralty,2021,12,20,0,0,0,0,27.3,32.4,24.4,16.4,38.2
Admiralty,2021,12,21,0,0,0,0,28,33.9,25.2,18.6,42.4
Admiralty,2021,12,22,0.4,0.4,0.4,0.4,27.6,32.2,25.9,16.2,34.3
Admiralty,2021,12,23,3.4,1.6,2.4,2.4,27,30.7,25.3,13.3,36.3
Admiralty,2021,12,24,16.8,15.2,15.4,16.6,27.1,32.4,24.8,16.7,40.7
Admiralty,2021,12,25,5.8,3.4,3.4,4.4,27.1,30.2,25.8,21.8,54.1
Admiralty,2021,12,26,0,0,0,0,27.4,31.1,25.2,21.2,51.9
Admiralty,2021,12,27,0,0,0,0,28,32.5,25.3,21.5,47.6
Admiralty,2021,12,28,0,0,0,0,27.9,32,25.4,22.8,48.5
Admiralty,2021,12,29,0.2,0.2,0.2,0.2,27.2,31,25.1,17.7,59.1
Admiralty,2021,12,30,11.2,9,10.8,11.2,27.2,31.2,25.3,17.8,40.4
Admiralty,2021,12,31,45.4,7.6,10.8,19.8,24.8,26.4,23.6,15.3,47.8
Admiralty,2022,1,1,17,8.6,13.4,14.2,24.9,29.7,23.5,14.9,42.8
Admiralty,2022,1,2,43.6,8,12.8,14.6,23.7,24.7,23.3,8.3,35.2
Admiralty,2022,1,3,1,0.6,0.6,0.6,25.3,29.2,23.1,11.6,29.1
Admiralty,2022,1,4,31.8,19,19.6,30.4,25.5,30.5,23.7,15.5,50
Admiralty,2022,1,5,11.2,11.2,11.2,11.2,27.4,32.3,24.7,16.8,42.4
Admiralty,2022,1,6,0,0,0,0,27.9,31.9,25.2,20.4,54.4
Admiralty,2022,1,7,36.4,21.4,31,36,27.1,31.8,25,17.7,42
Admiralty,2022,1,8,0.6,0.4,0.4,0.6,27.1,30.4,25.4,23.8,56.5
Admiralty,2022,1,9,0,0,0,0,27.5,31.2,25.2,22.7,55.4
Admiralty,2022,1,10,0,0,0,0,27.5,31.5,25.4,24,50.4
Admiralty,2022,1,11,0,0,0,0,27.2,31.7,24.6,22.2,50
Admiralty,2022,1,12,0,0,0,0,27.1,31.1,24.6,24.8,57.2
Admiralty,2022,1,13,0,0,0,0,27,31.8,24.4,24.3,51.9
Admiralty,2022,1,14,0,0,0,0,26.9,30.8,24.7,23.9,54.8
Admiralty,2022,1,15,0,0,0,0,27.3,32.1,24.9,22.8,47.6
Admiralty,2022,1,16,0,0,0,0,27.5,31.6,25.1,24.7,50.4
Admiralty,2022,1,17,0.6,0.6,0.6,0.6,27,30.3,25.3,24.6,56.5
Admiralty,2022,1,18,0,0,0,0,27.6,31.5,25.3,26,59.1
Admiralty,2022,1,19,1.4,1,1.4,1.4,26.8,30.3,24.4,23.4,56.9
Admiralty,2022,1,20,1,0.8,0.8,1,26.9,30.8,24.9,18.9,46.9
Admiralty,2022,1,21,0,0,0,0,27.1,31.7,24.4,23,48.9
Admiralty,2022,1,22,0.2,0.2,0.2,0.2,27.4,32.5,24.8,20.6,40.4
Admiralty,2022,1,23,0,0,0,0,27.6,33.2,24.8,20.8,43.2
Admiralty,2022,1,24,0,0,0,0,27.5,33.6,24.6,16.8,36.3
Admiralty,2022,1,25,0,0,0,0,27.7,32.9,24.6,,
Admiralty,2022,1,26,0,0,0,0,27.6,32.3,25.3,,
Admiralty,2022,1,27,0,0,0,0,27.4,32.2,24.8,,
Admiralty,2022,1,28,0,0,0,0,27.9,32.8,24.8,,
Admiralty,2022,1,29,0,0,0,0,27.6,33.3,24.9,,
Admiralty,2022,1,30,17.6,9.4,9.4,10.2,26.9,32.7,23.9,,
Admiralty,2022,1,31,0,0,0,0,27.6,32.3,24.7,,
Admiralty,2022,2,1,0,0,0,0,27.4,31.8,25.1,,
Admiralty,2022,2,2,0,0,0,0,27.7,32.7,25,,
Admiralty,2022,2,3,0,0,0,0,28,32.2,25.4,,
Admiralty,2022,2,4,0,0,0,0,27.9,32,25.7,,
Admiralty,2022,2,5,2.8,1.8,1.8,1.8,27.1,31.3,24.8,,
Admiralty,2022,2,6,25.2,8,8,13,25.7,29.2,23.8,,
Admiralty,2022,2,7,2,1.2,1.8,1.8,26.1,28.8,24.1,,
Admiralty,2022,2,8,1,0.4,0.6,0.8,26.2,30.1,24.1,,
Admiralty,2022,2,9,48,13.6,21.8,41.2,25.5,32,23.1,,
Admiralty,2022,2,10,19.4,9.2,11.2,12.2,24.1,25.5,23.2,,
Admiralty,2022,2,11,1,0.8,0.8,0.8,25.3,28.9,23,,
Admiralty,2022,2,12,1.2,0.6,1,1.2,27,31.9,23.6,,
Admiralty,2022,2,13,26.4,17.8,24,25.4,26.7,31.9,24.7,,
Admiralty,2022,2,14,0,0,0,0,27.4,31.5,25.1,,
Admiralty,2022,2,15,3.2,2.8,2.8,2.8,27.9,32.1,26.1,,
Admiralty,2022,2,16,3.2,1.8,1.8,2.4,26,29.3,23,,
Admiralty,2022,2,17,0,0,0,0,27.6,33.1,23.1,,
Admiralty,2022,2,18,0,0,0,0,28.2,31.5,26.1,,
Admiralty,2022,2,19,0,0,0,0,27.8,32.9,25.6,,
Admiralty,2022,2,20,4.2,4.2,4.2,4.2,27.4,34.3,23.6,,
Admiralty,2022,2,21,0,0,0,0,28,32.5,25.2,,
Admiralty,2022,2,22,0,0,0,0,27.8,32.7,25.3,,
Admiralty,2022,2,23,0,0,0,0,27.1,30.7,25.3,12.7,37.8
Admiralty,2022,2,24,18.8,4.6,6.8,9.4,24.6,26.4,23.2,10.3,35.6
Admiralty,2022,2,25,11,11,11,11,26.3,32.6,23.4,8.4,53.3
Admiralty,2022,2,26,0,0,0,0,26.7,30.3,24.9,6.8,26.3
Admiralty,2022,2,27,30.2,12.8,14.2,26.8,26,29.7,23.9,10.9,32.4
Admiralty,2022,2,28,0,0,0,0,27.4,31.8,24.8,14.3,37
Admiralty,2022,3,1,24.6,23.8,24.6,24.6,27,30.9,24.1,10.9,39.6
Admiralty,2022,3,2,90.4,57.8,83.6,89.8,26.4,33.2,22.1,9.5,40
Admiralty,2022,3,3,15.6,7.6,7.8,9,26.7,32.7,23.4,9.7,50.4
Admiralty,2022,3,4,0,0,0,0,27.2,30.9,25.2,11.8,35.9
Admiralty,2022,3,5,63.6,36.2,46,63,26.8,32.7,23.4,8.1,36.7
Admiralty,2022,3,6,0,0,0,0,27,32.5,25,6.2,19.4
Admiralty,2022,3,7,25.8,13.6,20.2,25,26.6,31.4,23.3,8.1,44.6
Admiralty,2022,3,8,1.2,1,1,1,27.5,31.8,25.1,8.2,30.2
Admiralty,2022,3,9,0.2,0.2,0.2,0.2,27.7,31.5,25.5,11.7,35.9
Admiralty,2022,3,10,0,0,0,0,27.5,32.2,24.8,12.5,36.3
Admiralty,2022,3,11,15.6,8.6,12.4,14.2,27.5,33.9,24.6,9.1,31.7
Admiralty,2022,3,12,0,0,0,0,28,34.3,24.9,10.6,33.2
Admiralty,2022,3,13,24,12.4,21.4,24,28.2,35.2,25.2,7.9,24.4
Admiralty,2022,3,14,0.6,0.6,0.6,0.6,28,34,24.9,8.7,37.4
Admiralty,2022,3,15,11.6,4.8,5.2,6.2,26.3,32.1,24.3,7.5,24.8
Admiralty,2022,3,16,0,0,0,0,27.9,33.2,24.7,6.5,26.7
Admiralty,2022,3,17,2.4,1.2,1.6,1.6,27.3,32.7,25.7,6.5,40
Admiralty,2022,3,18,0,0,0,0,27.9,33.4,25.2,8.1,28.5
Admiralty,2022,3,19,0,0,0,0,29.4,34.6,26.1,8.2,26.7
Admiralty,2022,3,20,0.8,0.6,0.8,0.8,29,34,26.2,8.1,26.7
Admiralty,2022,3,21,1.6,0.8,0.8,1.6,28.1,33.1,23.7,7,46.5
Admiralty,2022,3,22,1.2,1.2,1.2,1.2,28,31.8,25.9,8.6,26.7
Admiralty,2022,3,23,22.2,19.6,22,22.2,27.6,32.9,24.3,7.8,33.5
Admiralty,2022,3,24,7.2,5.6,5.8,7,27.9,35.3,24.8,8,29.1
Admiralty,2022,3,25,0.4,0.4,0.4,0.4,28.1,33.8,26.1,8.9,30.2
Admiralty,2022,3,26,25.4,20.4,24.6,24.8,27.9,34.8,23.2,7.8,55.7
Admiralty,2022,3,27,0,0,0,0,28.4,33.4,24.6,6.7,28.9
Admiralty,2022,3,28,34.4,26.4,33.8,34.4,27.7,34.4,22.5,7.5,65.6
Admiralty,2022,3,29,2,2,2,2,28.1,34.7,25.3,7.9,37.4
Admiralty,2022,3,30,0.6,0.4,0.6,0.6,28.7,34.5,25.7,7.3,30.2
Admiralty,2022,3,31,11.2,10.6,11.2,11.2,27.6,32.6,21.8,7.7,54.4
Admiralty,2022,4,1,0,0,0,0,28.6,36.8,25.6,6.2,46.1
Admiralty,2022,4,2,0.6,0.4,0.4,0.6,27.9,34.2,25.7,5.3,32.4
Admiralty,2022,4,3,40,27.2,30.2,39,26.1,30.4,23.7,5.4,24.8
Admiralty,2022,4,4,0,0,0,0,27.1,33.5,23.6,6.9,32.8
Admiralty,2022,4,5,0,0,0,0,27.5,30.7,25.6,8.4,27.8
Admiralty,2022,4,6,14,9.6,10.2,12.6,27.5,34.2,24.4,7,37
Admiralty,2022,4,7,1.2,0.8,1.2,1.2,26.1,27.5,23.9,7.4,32.4
Admiralty,2022,4,8,0,0,0,0,27.4,33.5,25,7.2,31.7
Admiralty,2022,4,9,4.2,4.2,4.2,4.2,26.8,32.5,22.2,6.6,45.7
Admiralty,2022,4,10,1.2,1,1,1,27.1,32.9,25.5,6.2,30.9
Admiralty,2022,4,11,7.8,7.6,7.8,7.8,26.5,31.1,23.8,5.1,37.8
Admiralty,2022,4,12,0,0,0,0,27.9,33.9,24.8,4.5,34.3
Admiralty,2022,4,13,0,0,0,0,27.9,32.1,25.7,5.4,33.2
Admiralty,2022,4,14,9,5.8,8.2,9,28.4,33.7,22.3,7.1,56.5
Admiralty,2022,4,15,13,8.8,9.2,12,27.9,31.7,24.1,7.6,36.7
Admiralty,2022,4,16,0,0,0,0,29,32.9,24.6,6,32
Admiralty,2022,4,17,0.2,0.2,0.2,0.2,29.1,34.4,26.5,6.1,29.4
Admiralty,2022,4,18,19.2,5.8,6.6,9.4,27.4,33.6,24.4,7.7,28.9
Admiralty,2022,4,19,2.4,2.2,2.2,2.2,27.4,32.2,25.8,5.6,34.6
Admiralty,2022,4,20,14.8,12,12,12,27.7,34.1,23.8,5.8,33.2
Admiralty,2022,4,21,6.6,3.2,4.2,6.4,25.7,26.9,23.7,5.8,41.9
Admiralty,2022,4,22,0,0,0,0,28.4,32.5,24.9,9.7,35
Admiralty,2022,4,23,4.6,4.6,4.6,4.6,28.3,33.6,25.9,6.3,43.2
Admiralty,2022,4,24,0,0,0,0,29.2,34.2,25.9,6.5,29.4
Admiralty,2022,4,25,4.6,3,3.8,3.8,28,33.4,25.9,6,28.9
Admiralty,2022,4,26,0,0,0,0,28.5,32.9,25.3,5,20.6
Admiralty,2022,4,27,3.6,3.4,3.4,3.6,27.7,32.4,26,5.8,33.9
Admiralty,2022,4,28,0.5,0.5,0.5,0.5,28.3,33.9,25.7,5.1,35
Admiralty,2022,4,29,0,0,0,0,28.8,33.5,25.8,6.7,28.5
Admiralty,2022,4,30,27.4,22.4,25,25.6,28.1,33.7,23.8,6.2,42
Admiralty,2022,5,1,19.4,17.6,19.4,19.4,28.1,31.9,24.3,5.3,31.7
Admiralty,2022,5,2,6,3.6,5,5.4,28,32,23.7,7.7,51.1
Admiralty,2022,5,3,13.8,10.6,12.4,13,28.4,32.8,24.1,7.5,36.7
Admiralty,2022,5,4,72.8,26.4,36.8,58.4,28,31.2,23.5,7.5,40.4
Admiralty,2022,5,5,2.2,2.2,2.2,2.2,29,32.9,25.9,5.7,22.6
Admiralty,2022,5,6,0,0,0,0,30,34.1,27.7,5.8,30.2
Admiralty,2022,5,7,7.2,1.8,2.2,3.4,27.4,31,24.4,6.8,37.8
Admiralty,2022,5,8,0.8,0.4,0.4,0.6,27.8,30.4,26,5.6,20.9
Admiralty,2022,5,9,40.2,22.8,31.8,32.2,29.2,33.7,24.9,10.7,40.7
Admiralty,2022,5,10,0,0,0,0,29.9,35,26.9,9.6,32
Admiralty,2022,5,11,11.8,5,7.8,9.2,27.9,31,24.7,6,37.8
Admiralty,2022,5,12,0,0,0,0,29.5,33.2,26.9,8.7,36.3
Admiralty,2022,5,13,7.2,7.2,7.2,7.2,29.8,36.7,26.6,6.6,23
Admiralty,2022,5,14,43.6,28.6,39,43.4,29.2,34.5,24.7,8.6,41.1
Admiralty,2022,5,15,3.2,2,3,3,28.1,34.6,24.9,7.5,35.6
Admiralty,2022,5,16,24.8,11.4,16.8,22.2,27,31.5,25.4,7.6,36.7
Admiralty,2022,5,17,0,0,0,0,29.2,34.1,25.4,5.2,21.7
Admiralty,2022,5,18,0,0,0,0,30.2,34.2,26.6,6.2,26.3
Admiralty,2022,5,19,3.4,2.6,3.2,3.4,28,32.5,25,6.8,40
Admiralty,2022,5,20,3.4,3,3.2,3.4,28,33.7,25.1,5.1,32.4
Admiralty,2022,5,21,0,0,0,0,28.6,32.8,25.5,5.4,26.3
Admiralty,2022,5,22,0,0,0,0,29.3,33.5,26.7,6.1,28.9
Admiralty,2022,5,23,0,0,0,0,29,34,26,6.3,34.6
Admiralty,2022,5,24,36.2,32.2,36.2,36.2,29,35.7,24.7,7.4,32
Admiralty,2022,5,25,39.8,35,39,39.6,27,32.2,23.3,9,77
Admiralty,2022,5,26,0,0,0,0,28.3,33.5,24.4,7.2,23.7
Admiralty,2022,5,27,0,0,0,0,29.5,34,26.9,7.2,29.1
Admiralty,2022,5,28,0,0,0,0,29.1,32.2,26.1,8.9,35.9
Admiralty,2022,5,29,0,0,0,0,30,34.2,27.7,8.6,29.1
Admiralty,2022,5,30,0,0,0,0,30.1,34.2,27,7.3,24.4
Admiralty,2022,5,31,5.8,3.6,5.6,5.8,29.8,34.4,27.7,7.4,25.6
Admiralty,2022,6,1,0,0,0,0,29,31.2,27.4,6.6,29.1
Admiralty,2022,6,2,19.2,15.8,18.8,19.2,27.8,31.2,23.6,8.1,36.3
Admiralty,2022,6,3,1.2,0.8,1.2,1.2,28,31.2,25.6,5.4,39.3
Admiralty,2022,6,4,5.4,2.2,3,4.4,28.6,33.6,23.8,5.5,34.3
Admiralty,2022,6,5,15,14,14.8,14.8,27.2,31.4,23.4,5.7,38.2
Admiralty,2022,6,6,0,0,0,0,28.5,32.6,25.6,5.9,23.7
Admiralty,2022,6,7,0.8,0.6,0.8,0.8,27.5,29.6,25.7,4.8,25.6
Admiralty,2022,6,8,14.6,11.6,12.2,12.4,27.8,33.7,23.2,7.7,33.9
Admiralty,2022,6,9,1.2,0.8,0.8,0.8,27.1,32,25,5.3,33.9
Admiralty,2022,6,10,42.2,27.8,41.6,42.2,27.8,34.6,22.6,5.4,41.9
Admiralty,2022,6,11,59.6,38.2,53.2,56.8,26.9,31.2,23,9,31.3
Admiralty,2022,6,12,0,0,0,0,27,29.2,25.3,7.3,30.9
Admiralty,2022,6,13,1.6,1.4,1.4,1.4,27.5,33.6,24.3,5.7,28.2
Admiralty,2022,6,14,23,10.8,19.2,23,27.7,32.1,23.7,5.7,27.8
Admiralty,2022,6,15,25.8,20.4,25.8,25.8,27.7,31.7,25.1,5.7,30.6
Admiralty,2022,6,16,15.2,14.6,14.8,15,26.1,29,23.2,6,23
Admiralty,2022,6,17,0.2,0.2,0.2,0.4,27.7,31.5,25.3,6.5,27
Admiralty,2022,6,18,0,0,0,0,27.3,32.2,25.5,6.3,32.4
Admiralty,2022,6,19,0,0,0,0,27.7,31.9,24.6,6.1,24.4
Admiralty,2022,6,20,5.8,4.2,5,5.4,26.3,28.5,23.7,7.1,37.4
Admiralty,2022,6,21,27.2,21.4,26.2,27.2,26.8,29.6,22.7,4.9,37
Admiralty,2022,6,22,0,0,0,0,27.7,31.6,25.6,7.4,32
Admiralty,2022,6,23,3.4,3,3,3.4,26.7,29.6,24.8,5.6,30.6
Admiralty,2022,6,24,7.6,5.8,6.8,7.4,27.1,30.7,24.8,5.3,33.5
Admiralty,2022,6,25,2,1.8,2,2,26.7,29.2,23.7,6.1,29.8
Admiralty,2022,6,26,0,0,0,0,28.8,33.4,26.5,6,24.4
Admiralty,2022,6,27,0,0,0,0,28.9,33.8,25.6,5.6,27
Admiralty,2022,6,28,6.2,4,4.2,4.4,27.2,32.3,23.7,5.4,44.3
Admiralty,2022,6,29,0,0,0,0,28.1,31.6,25.2,8,34.6
Admiralty,2022,6,30,2.2,1.8,2,2.2,27.1,29.6,24.4,7.7,48.9
Admiralty,2022,7,1,0,0,0,0,28.9,32.8,26.5,7,29.4
Admiralty,2022,7,2,0,0,0,0,29.1,32.8,26.8,6.8,30.2
Admiralty,2022,7,3,0,0,0,0,29.6,33.7,27.2,5.9,26.7
Admiralty,2022,7,4,0.4,0.4,0.4,0.4,29.1,34.3,25.8,5.4,22
Admiralty,2022,7,5,1.4,1.2,1.2,1.2,27.1,30.8,25.3,7.3,50.7
Admiralty,2022,7,6,0,0.2,0.2,0.2,28,31.6,26,5.4,31.3
Admiralty,2022,7,7,0,0,0,0,29.4,33.1,25.6,5.9,27
Admiralty,2022,7,8,7.8,6.4,7.2,7.6,28.6,32.9,24,7.4,49.3
Admiralty,2022,7,9,0,0,0,0,29.7,33.5,27.4,5.9,27
Admiralty,2022,7,10,11,10.8,10.8,11,27.9,30.5,22.7,5.8,40
Admiralty,2022,7,11,0,0,0,0,28.7,32.3,25.9,5.5,28.2
Admiralty,2022,7,12,0,0,0,0,28.3,31.7,26.8,7,29.1
Admiralty,2022,7,13,0,0,0,0,28.6,32.3,26.6,5.7,24.1
Admiralty,2022,7,14,0,0,0,0,28.9,33.2,27.2,6.5,24.8
Admiralty,2022,7,15,5.2,4.6,5,5,28.5,31.9,25.3,6.7,33.5
Admiralty,2022,7,16,0,0,0,0,29.4,32.9,26.9,6.8,28.5
Admiralty,2022,7,17,0,0,0,0,30.1,34,28.1,9.5,31.3
